"","Auth1","Auth2","ref.year","journal","tax_name","top1_tax_name","tax_id"
"14650","Bravo,R.","Soriano,V.",1995,"Submitted (24-JUL-1995) Bart W. Bryant, HIV Sequence Database,	T-10, Los Alamos National Laboratory, Los Alamos, NM 87545, USA","Human immunodeficiency virus 1","Viruses",11676
"14737","Bravo,R.","Dronda,F.",1995,"Submitted (24-JUL-1995) Bart W. Bryant, HIV Sequence Database,	T-10, Los Alamos National Laboratory, Los Alamos, NM 87545, USA","Human immunodeficiency virus 1","Viruses",11676
"14820","Bravo,R.","Hewlett,I.K.",1995,"Submitted (24-JUL-1995) Bart W. Bryant, HIV Sequence Database,	T-10, Los Alamos National Laboratory, Los Alamos, NM 87545, USA","Human immunodeficiency virus 1","Viruses",11676
"28850","Heredia,A.","Soriano,V.",1995,"Submitted (24-JUL-1995) Bart W. Bryant, HIV Sequence Database,	T-10, Los Alamos National Laboratory, Los Alamos, NM 87545, USA","Human immunodeficiency virus 1","Viruses",11676
"28937","Heredia,A.","Dronda,F.",1995,"Submitted (24-JUL-1995) Bart W. Bryant, HIV Sequence Database,	T-10, Los Alamos National Laboratory, Los Alamos, NM 87545, USA","Human immunodeficiency virus 1","Viruses",11676
"29020","Heredia,A.","Hewlett,I.K.",1995,"Submitted (24-JUL-1995) Bart W. Bryant, HIV Sequence Database,	T-10, Los Alamos National Laboratory, Los Alamos, NM 87545, USA","Human immunodeficiency virus 1","Viruses",11676
"43037","Soriano,V.","Dronda,F.",1995,"Submitted (24-JUL-1995) Bart W. Bryant, HIV Sequence Database,	T-10, Los Alamos National Laboratory, Los Alamos, NM 87545, USA","Human immunodeficiency virus 1","Viruses",11676
"43120","Soriano,V.","Hewlett,I.K.",1995,"Submitted (24-JUL-1995) Bart W. Bryant, HIV Sequence Database,	T-10, Los Alamos National Laboratory, Los Alamos, NM 87545, USA","Human immunodeficiency virus 1","Viruses",11676
"57120","Dronda,F.","Hewlett,I.K.",1995,"Submitted (24-JUL-1995) Bart W. Bryant, HIV Sequence Database,	T-10, Los Alamos National Laboratory, Los Alamos, NM 87545, USA","Human immunodeficiency virus 1","Viruses",11676
"185","Xue,Q.","Egan,J.B.",1995,"Submitted (25-JUL-1995) Department of Biochemistry, University of	Adelaide, Adelaide, SA 5005, Australia","Escherichia virus 186","Viruses",29252
"186","Blattner,W.","Waters,D.J.",1995,"Submitted (26-JUL-1995) Wendell Miley, AVP-Human Retrovirus	Section, SAIC-NCI/FCRDC, P.O. Box B, Frederick, MD 21702, USA","Human immunodeficiency virus 1","Viruses",11676
"261","Blattner,W.","Shields,P.",1995,"Submitted (26-JUL-1995) Wendell Miley, AVP-Human Retrovirus	Section, SAIC-NCI/FCRDC, P.O. Box B, Frederick, MD 21702, USA","Human immunodeficiency virus 1","Viruses",11676
"351","Blattner,W.","Walters,M.A.",1995,"Submitted (26-JUL-1995) Wendell Miley, AVP-Human Retrovirus	Section, SAIC-NCI/FCRDC, P.O. Box B, Frederick, MD 21702, USA","Human immunodeficiency virus 1","Viruses",11676
"14561","Waters,D.J.","Shields,P.",1995,"Submitted (26-JUL-1995) Wendell Miley, AVP-Human Retrovirus	Section, SAIC-NCI/FCRDC, P.O. Box B, Frederick, MD 21702, USA","Human immunodeficiency virus 1","Viruses",11676
"14651","Waters,D.J.","Walters,M.A.",1995,"Submitted (26-JUL-1995) Wendell Miley, AVP-Human Retrovirus	Section, SAIC-NCI/FCRDC, P.O. Box B, Frederick, MD 21702, USA","Human immunodeficiency virus 1","Viruses",11676
"28851","Shields,P.","Walters,M.A.",1995,"Submitted (26-JUL-1995) Wendell Miley, AVP-Human Retrovirus	Section, SAIC-NCI/FCRDC, P.O. Box B, Frederick, MD 21702, USA","Human immunodeficiency virus 1","Viruses",11676
"187","Douglass,N.","Blake,N.",1995,"Submitted (26-JUL-1995) Medical Microbiology, University of Cape	Town, Anzio Rd, Observatory, Cape Town, Western Cape 8001, South	Africa","Molluscum contagiosum virus","Viruses",10279
"262","Douglass,N.","Archard,L.",1995,"Submitted (26-JUL-1995) Medical Microbiology, University of Cape	Town, Anzio Rd, Observatory, Cape Town, Western Cape 8001, South	Africa","Molluscum contagiosum virus","Viruses",10279
"14562","Blake,N.","Archard,L.",1995,"Submitted (26-JUL-1995) Medical Microbiology, University of Cape	Town, Anzio Rd, Observatory, Cape Town, Western Cape 8001, South	Africa","Molluscum contagiosum virus","Viruses",10279
"188","Reid,S.W.J.","Smith,K.T.",1995,"Submitted (28-JUL-1995) Stuart Reid, Department of Veterinary	Medicine, University of Glasgow Veterinary School, Bearsden Road,	Glasgow G61 1QH, Scotland, UK","Deltapapillomavirus 4","Viruses",337052
"263","Reid,S.W.J.","Campo,M.S.",1995,"Submitted (28-JUL-1995) Stuart Reid, Department of Veterinary	Medicine, University of Glasgow Veterinary School, Bearsden Road,	Glasgow G61 1QH, Scotland, UK","Deltapapillomavirus 4","Viruses",337052
"352","Reid,S.W.J.","Jarrett,W.F.H.",1995,"Submitted (28-JUL-1995) Stuart Reid, Department of Veterinary	Medicine, University of Glasgow Veterinary School, Bearsden Road,	Glasgow G61 1QH, Scotland, UK","Deltapapillomavirus 4","Viruses",337052
"14563","Smith,K.T.","Campo,M.S.",1995,"Submitted (28-JUL-1995) Stuart Reid, Department of Veterinary	Medicine, University of Glasgow Veterinary School, Bearsden Road,	Glasgow G61 1QH, Scotland, UK","Deltapapillomavirus 4","Viruses",337052
"14652","Smith,K.T.","Jarrett,W.F.H.",1995,"Submitted (28-JUL-1995) Stuart Reid, Department of Veterinary	Medicine, University of Glasgow Veterinary School, Bearsden Road,	Glasgow G61 1QH, Scotland, UK","Deltapapillomavirus 4","Viruses",337052
"28852","Campo,M.S.","Jarrett,W.F.H.",1995,"Submitted (28-JUL-1995) Stuart Reid, Department of Veterinary	Medicine, University of Glasgow Veterinary School, Bearsden Road,	Glasgow G61 1QH, Scotland, UK","Deltapapillomavirus 4","Viruses",337052
"189","Shuman,S.","Wang,S.",1995,"Submitted (28-JUL-1995) Stewart Shuman, Sloan-Kettering Institute,	1275 York Avenue, New York, NY 10021, USA","Vaccinia virus","Viruses",10245
"190","Douglass,N.J.","Dumbell,K.R.",1995,"Submitted (31-JUL-1995) Nicola J. Douglass, Medical Microbiology,	University of Cape Town, Anzio Rd, Observatory, Cape Town, Western	Cape 8001, South Africa","Taterapox virus","Viruses",28871
"191","Zachar,V.","Goustin,A.S.",1995,"Submitted (28-JUL-1995) Anton-Scott Goustin, Molecular Medicine and	Genetics, Wayne State University, 5047 Gullen Mall, Detroit, MI	48220-3917, USA","Human immunodeficiency virus 1","Viruses",11676
"264","Zachar,V.","Zacharova,V.",1995,"Submitted (28-JUL-1995) Anton-Scott Goustin, Molecular Medicine and	Genetics, Wayne State University, 5047 Gullen Mall, Detroit, MI	48220-3917, USA","Human immunodeficiency virus 1","Viruses",11676
"353","Zachar,V.","Hager,H.",1995,"Submitted (28-JUL-1995) Anton-Scott Goustin, Molecular Medicine and	Genetics, Wayne State University, 5047 Gullen Mall, Detroit, MI	48220-3917, USA","Human immunodeficiency virus 1","Viruses",11676
"444","Zachar,V.","Koppelhus,U.",1995,"Submitted (28-JUL-1995) Anton-Scott Goustin, Molecular Medicine and	Genetics, Wayne State University, 5047 Gullen Mall, Detroit, MI	48220-3917, USA","Human immunodeficiency virus 1","Viruses",11676
"521","Zachar,V.","Bambra,C.S.",1995,"Submitted (28-JUL-1995) Anton-Scott Goustin, Molecular Medicine and	Genetics, Wayne State University, 5047 Gullen Mall, Detroit, MI	48220-3917, USA","Human immunodeficiency virus 1","Viruses",11676
"614","Zachar,V.","Nyongo,A.",1995,"Submitted (28-JUL-1995) Anton-Scott Goustin, Molecular Medicine and	Genetics, Wayne State University, 5047 Gullen Mall, Detroit, MI	48220-3917, USA","Human immunodeficiency virus 1","Viruses",11676
"78","Zachar,V.","Ebbesen,P.",1995,"Submitted (28-JUL-1995) Anton-Scott Goustin, Molecular Medicine and	Genetics, Wayne State University, 5047 Gullen Mall, Detroit, MI	48220-3917, USA","Human immunodeficiency virus 1","Viruses",11676
"14564","Goustin,A.S.","Zacharova,V.",1995,"Submitted (28-JUL-1995) Anton-Scott Goustin, Molecular Medicine and	Genetics, Wayne State University, 5047 Gullen Mall, Detroit, MI	48220-3917, USA","Human immunodeficiency virus 1","Viruses",11676
"14653","Goustin,A.S.","Hager,H.",1995,"Submitted (28-JUL-1995) Anton-Scott Goustin, Molecular Medicine and	Genetics, Wayne State University, 5047 Gullen Mall, Detroit, MI	48220-3917, USA","Human immunodeficiency virus 1","Viruses",11676
"14738","Goustin,A.S.","Koppelhus,U.",1995,"Submitted (28-JUL-1995) Anton-Scott Goustin, Molecular Medicine and	Genetics, Wayne State University, 5047 Gullen Mall, Detroit, MI	48220-3917, USA","Human immunodeficiency virus 1","Viruses",11676
"14821","Goustin,A.S.","Bambra,C.S.",1995,"Submitted (28-JUL-1995) Anton-Scott Goustin, Molecular Medicine and	Genetics, Wayne State University, 5047 Gullen Mall, Detroit, MI	48220-3917, USA","Human immunodeficiency virus 1","Viruses",11676
"14914","Goustin,A.S.","Nyongo,A.",1995,"Submitted (28-JUL-1995) Anton-Scott Goustin, Molecular Medicine and	Genetics, Wayne State University, 5047 Gullen Mall, Detroit, MI	48220-3917, USA","Human immunodeficiency virus 1","Viruses",11676
"1508","Goustin,A.S.","Ebbesen,P.",1995,"Submitted (28-JUL-1995) Anton-Scott Goustin, Molecular Medicine and	Genetics, Wayne State University, 5047 Gullen Mall, Detroit, MI	48220-3917, USA","Human immunodeficiency virus 1","Viruses",11676
"28853","Zacharova,V.","Hager,H.",1995,"Submitted (28-JUL-1995) Anton-Scott Goustin, Molecular Medicine and	Genetics, Wayne State University, 5047 Gullen Mall, Detroit, MI	48220-3917, USA","Human immunodeficiency virus 1","Viruses",11676
"28938","Zacharova,V.","Koppelhus,U.",1995,"Submitted (28-JUL-1995) Anton-Scott Goustin, Molecular Medicine and	Genetics, Wayne State University, 5047 Gullen Mall, Detroit, MI	48220-3917, USA","Human immunodeficiency virus 1","Viruses",11676
"29021","Zacharova,V.","Bambra,C.S.",1995,"Submitted (28-JUL-1995) Anton-Scott Goustin, Molecular Medicine and	Genetics, Wayne State University, 5047 Gullen Mall, Detroit, MI	48220-3917, USA","Human immunodeficiency virus 1","Viruses",11676
"29114","Zacharova,V.","Nyongo,A.",1995,"Submitted (28-JUL-1995) Anton-Scott Goustin, Molecular Medicine and	Genetics, Wayne State University, 5047 Gullen Mall, Detroit, MI	48220-3917, USA","Human immunodeficiency virus 1","Viruses",11676
"2928","Zacharova,V.","Ebbesen,P.",1995,"Submitted (28-JUL-1995) Anton-Scott Goustin, Molecular Medicine and	Genetics, Wayne State University, 5047 Gullen Mall, Detroit, MI	48220-3917, USA","Human immunodeficiency virus 1","Viruses",11676
"43038","Hager,H.","Koppelhus,U.",1995,"Submitted (28-JUL-1995) Anton-Scott Goustin, Molecular Medicine and	Genetics, Wayne State University, 5047 Gullen Mall, Detroit, MI	48220-3917, USA","Human immunodeficiency virus 1","Viruses",11676
"43121","Hager,H.","Bambra,C.S.",1995,"Submitted (28-JUL-1995) Anton-Scott Goustin, Molecular Medicine and	Genetics, Wayne State University, 5047 Gullen Mall, Detroit, MI	48220-3917, USA","Human immunodeficiency virus 1","Viruses",11676
"43214","Hager,H.","Nyongo,A.",1995,"Submitted (28-JUL-1995) Anton-Scott Goustin, Molecular Medicine and	Genetics, Wayne State University, 5047 Gullen Mall, Detroit, MI	48220-3917, USA","Human immunodeficiency virus 1","Viruses",11676
"4338","Hager,H.","Ebbesen,P.",1995,"Submitted (28-JUL-1995) Anton-Scott Goustin, Molecular Medicine and	Genetics, Wayne State University, 5047 Gullen Mall, Detroit, MI	48220-3917, USA","Human immunodeficiency virus 1","Viruses",11676
"57121","Koppelhus,U.","Bambra,C.S.",1995,"Submitted (28-JUL-1995) Anton-Scott Goustin, Molecular Medicine and	Genetics, Wayne State University, 5047 Gullen Mall, Detroit, MI	48220-3917, USA","Human immunodeficiency virus 1","Viruses",11676
"57214","Koppelhus,U.","Nyongo,A.",1995,"Submitted (28-JUL-1995) Anton-Scott Goustin, Molecular Medicine and	Genetics, Wayne State University, 5047 Gullen Mall, Detroit, MI	48220-3917, USA","Human immunodeficiency virus 1","Viruses",11676
"5738","Koppelhus,U.","Ebbesen,P.",1995,"Submitted (28-JUL-1995) Anton-Scott Goustin, Molecular Medicine and	Genetics, Wayne State University, 5047 Gullen Mall, Detroit, MI	48220-3917, USA","Human immunodeficiency virus 1","Viruses",11676
"71114","Bambra,C.S.","Nyongo,A.",1995,"Submitted (28-JUL-1995) Anton-Scott Goustin, Molecular Medicine and	Genetics, Wayne State University, 5047 Gullen Mall, Detroit, MI	48220-3917, USA","Human immunodeficiency virus 1","Viruses",11676
"7128","Bambra,C.S.","Ebbesen,P.",1995,"Submitted (28-JUL-1995) Anton-Scott Goustin, Molecular Medicine and	Genetics, Wayne State University, 5047 Gullen Mall, Detroit, MI	48220-3917, USA","Human immunodeficiency virus 1","Viruses",11676
"8508","Nyongo,A.","Ebbesen,P.",1995,"Submitted (28-JUL-1995) Anton-Scott Goustin, Molecular Medicine and	Genetics, Wayne State University, 5047 Gullen Mall, Detroit, MI	48220-3917, USA","Human immunodeficiency virus 1","Viruses",11676
"192","Basler,C.F.","Flomenberg,P.F.",1995,"Submitted (28-JUL-1995) Christopher Basler, Microbilogy and	Immunology, Albert Einstein College of Medicine, 1300 Morris Park	Avenue, Chanin Building, Room 515, Bronx, NY 10461, USA","Human adenovirus 35","Viruses",10522
"265","Basler,C.F.","Chen,M.",1995,"Submitted (28-JUL-1995) Christopher Basler, Microbilogy and	Immunology, Albert Einstein College of Medicine, 1300 Morris Park	Avenue, Chanin Building, Room 515, Bronx, NY 10461, USA","Human adenovirus 35","Viruses",10522
"354","Basler,C.F.","Horwitz,M.S.",1995,"Submitted (28-JUL-1995) Christopher Basler, Microbilogy and	Immunology, Albert Einstein College of Medicine, 1300 Morris Park	Avenue, Chanin Building, Room 515, Bronx, NY 10461, USA","Human adenovirus 35","Viruses",10522
"14565","Flomenberg,P.F.","Chen,M.",1995,"Submitted (28-JUL-1995) Christopher Basler, Microbilogy and	Immunology, Albert Einstein College of Medicine, 1300 Morris Park	Avenue, Chanin Building, Room 515, Bronx, NY 10461, USA","Human adenovirus 35","Viruses",10522
"14654","Flomenberg,P.F.","Horwitz,M.S.",1995,"Submitted (28-JUL-1995) Christopher Basler, Microbilogy and	Immunology, Albert Einstein College of Medicine, 1300 Morris Park	Avenue, Chanin Building, Room 515, Bronx, NY 10461, USA","Human adenovirus 35","Viruses",10522
"28854","Chen,M.","Horwitz,M.S.",1995,"Submitted (28-JUL-1995) Christopher Basler, Microbilogy and	Immunology, Albert Einstein College of Medicine, 1300 Morris Park	Avenue, Chanin Building, Room 515, Bronx, NY 10461, USA","Human adenovirus 35","Viruses",10522
"193","Michiels,T.","Jarousse,N.",1995,"Submitted (01-AUG-1995) Thomas Michiels, MIPA-VIRO 74-49,	University of Louvain (UCL)-ICP, 74, Av. Hippocrate, Brussels,	B-1200, Belgium","Theiler's encephalomyelitis virus","Viruses",12124
"266","Michiels,T.","Brahic,M.",1995,"Submitted (01-AUG-1995) Thomas Michiels, MIPA-VIRO 74-49,	University of Louvain (UCL)-ICP, 74, Av. Hippocrate, Brussels,	B-1200, Belgium","Theiler's encephalomyelitis virus","Viruses",12124
"14566","Jarousse,N.","Brahic,M.",1995,"Submitted (01-AUG-1995) Thomas Michiels, MIPA-VIRO 74-49,	University of Louvain (UCL)-ICP, 74, Av. Hippocrate, Brussels,	B-1200, Belgium","Theiler's encephalomyelitis virus","Viruses",12124
"194","Turnbull,P.J.","Cormack,S.B.",1995,"Submitted (02-AUG-1995) Pamela J. Turnbull, Dept. of Genetics,	University of Pretoria, Pretoria 0002, Republic of South Africa","African horse sickness virus","Viruses",40050
"267","Turnbull,P.J.","Huismans,H.",1995,"Submitted (02-AUG-1995) Pamela J. Turnbull, Dept. of Genetics,	University of Pretoria, Pretoria 0002, Republic of South Africa","African horse sickness virus","Viruses",40050
"14567","Cormack,S.B.","Huismans,H.",1995,"Submitted (02-AUG-1995) Pamela J. Turnbull, Dept. of Genetics,	University of Pretoria, Pretoria 0002, Republic of South Africa","African horse sickness virus","Viruses",40050
"195","McCoy,R.J.","Johnson,M.A.",1995,"Submitted (02-AUG-1995) Division of Animal Health, CSIRO, Cnr	Flemington Rd and Park Drive, Parkville, Victoria 3052, Australia","Porcine adenovirus 3","Viruses",35265
"268","McCoy,R.J.","Sheppard,M.",1995,"Submitted (02-AUG-1995) Division of Animal Health, CSIRO, Cnr	Flemington Rd and Park Drive, Parkville, Victoria 3052, Australia","Porcine adenovirus 3","Viruses",35265
"14568","Johnson,M.A.","Sheppard,M.",1995,"Submitted (02-AUG-1995) Division of Animal Health, CSIRO, Cnr	Flemington Rd and Park Drive, Parkville, Victoria 3052, Australia","Porcine adenovirus 3","Viruses",35265
"196","Michiels,T.","Jarousse,N.",1995,"Submitted (02-AUG-1995) Thomas Michiels, MIPA-VIRO 74-49,	University of Louvain (UCL)-ICP, 74, Av. Hippocrate, Brussels,	B-1200, Belgium","Theiler's encephalomyelitis virus","Viruses",12124
"269","Michiels,T.","Brahic,M.",1995,"Submitted (02-AUG-1995) Thomas Michiels, MIPA-VIRO 74-49,	University of Louvain (UCL)-ICP, 74, Av. Hippocrate, Brussels,	B-1200, Belgium","Theiler's encephalomyelitis virus","Viruses",12124
"14569","Jarousse,N.","Brahic,M.",1995,"Submitted (02-AUG-1995) Thomas Michiels, MIPA-VIRO 74-49,	University of Louvain (UCL)-ICP, 74, Av. Hippocrate, Brussels,	B-1200, Belgium","Theiler's encephalomyelitis virus","Viruses",12124
"197","Monini,P.","Rotola,A.",1995,"Submitted (10-AUG-1995) Paolo Monini, Institute of Microbiology,	University of Ferrara, Via L. Borsari 46, 44100 Ferrara, Italy","Human polyomavirus 1","Viruses",1891762
"270","Monini,P.","Di Luca,D.",1995,"Submitted (10-AUG-1995) Paolo Monini, Institute of Microbiology,	University of Ferrara, Via L. Borsari 46, 44100 Ferrara, Italy","Human polyomavirus 1","Viruses",1891762
"355","Monini,P.","de Lellis,L.",1995,"Submitted (10-AUG-1995) Paolo Monini, Institute of Microbiology,	University of Ferrara, Via L. Borsari 46, 44100 Ferrara, Italy","Human polyomavirus 1","Viruses",1891762
"445","Monini,P.","Chiari,E.",1995,"Submitted (10-AUG-1995) Paolo Monini, Institute of Microbiology,	University of Ferrara, Via L. Borsari 46, 44100 Ferrara, Italy","Human polyomavirus 1","Viruses",1891762
"522","Monini,P.","Corallini,A.",1995,"Submitted (10-AUG-1995) Paolo Monini, Institute of Microbiology,	University of Ferrara, Via L. Borsari 46, 44100 Ferrara, Italy","Human polyomavirus 1","Viruses",1891762
"615","Monini,P.","Cassai,E.",1995,"Submitted (10-AUG-1995) Paolo Monini, Institute of Microbiology,	University of Ferrara, Via L. Borsari 46, 44100 Ferrara, Italy","Human polyomavirus 1","Viruses",1891762
"14570","Rotola,A.","Di Luca,D.",1995,"Submitted (10-AUG-1995) Paolo Monini, Institute of Microbiology,	University of Ferrara, Via L. Borsari 46, 44100 Ferrara, Italy","Human polyomavirus 1","Viruses",1891762
"14655","Rotola,A.","de Lellis,L.",1995,"Submitted (10-AUG-1995) Paolo Monini, Institute of Microbiology,	University of Ferrara, Via L. Borsari 46, 44100 Ferrara, Italy","Human polyomavirus 1","Viruses",1891762
"14739","Rotola,A.","Chiari,E.",1995,"Submitted (10-AUG-1995) Paolo Monini, Institute of Microbiology,	University of Ferrara, Via L. Borsari 46, 44100 Ferrara, Italy","Human polyomavirus 1","Viruses",1891762
"14822","Rotola,A.","Corallini,A.",1995,"Submitted (10-AUG-1995) Paolo Monini, Institute of Microbiology,	University of Ferrara, Via L. Borsari 46, 44100 Ferrara, Italy","Human polyomavirus 1","Viruses",1891762
"14915","Rotola,A.","Cassai,E.",1995,"Submitted (10-AUG-1995) Paolo Monini, Institute of Microbiology,	University of Ferrara, Via L. Borsari 46, 44100 Ferrara, Italy","Human polyomavirus 1","Viruses",1891762
"28855","Di Luca,D.","de Lellis,L.",1995,"Submitted (10-AUG-1995) Paolo Monini, Institute of Microbiology,	University of Ferrara, Via L. Borsari 46, 44100 Ferrara, Italy","Human polyomavirus 1","Viruses",1891762
"28939","Di Luca,D.","Chiari,E.",1995,"Submitted (10-AUG-1995) Paolo Monini, Institute of Microbiology,	University of Ferrara, Via L. Borsari 46, 44100 Ferrara, Italy","Human polyomavirus 1","Viruses",1891762
"29022","Di Luca,D.","Corallini,A.",1995,"Submitted (10-AUG-1995) Paolo Monini, Institute of Microbiology,	University of Ferrara, Via L. Borsari 46, 44100 Ferrara, Italy","Human polyomavirus 1","Viruses",1891762
"29115","Di Luca,D.","Cassai,E.",1995,"Submitted (10-AUG-1995) Paolo Monini, Institute of Microbiology,	University of Ferrara, Via L. Borsari 46, 44100 Ferrara, Italy","Human polyomavirus 1","Viruses",1891762
"43039","de Lellis,L.","Chiari,E.",1995,"Submitted (10-AUG-1995) Paolo Monini, Institute of Microbiology,	University of Ferrara, Via L. Borsari 46, 44100 Ferrara, Italy","Human polyomavirus 1","Viruses",1891762
"43122","de Lellis,L.","Corallini,A.",1995,"Submitted (10-AUG-1995) Paolo Monini, Institute of Microbiology,	University of Ferrara, Via L. Borsari 46, 44100 Ferrara, Italy","Human polyomavirus 1","Viruses",1891762
"43215","de Lellis,L.","Cassai,E.",1995,"Submitted (10-AUG-1995) Paolo Monini, Institute of Microbiology,	University of Ferrara, Via L. Borsari 46, 44100 Ferrara, Italy","Human polyomavirus 1","Viruses",1891762
"57122","Chiari,E.","Corallini,A.",1995,"Submitted (10-AUG-1995) Paolo Monini, Institute of Microbiology,	University of Ferrara, Via L. Borsari 46, 44100 Ferrara, Italy","Human polyomavirus 1","Viruses",1891762
"57215","Chiari,E.","Cassai,E.",1995,"Submitted (10-AUG-1995) Paolo Monini, Institute of Microbiology,	University of Ferrara, Via L. Borsari 46, 44100 Ferrara, Italy","Human polyomavirus 1","Viruses",1891762
"71115","Corallini,A.","Cassai,E.",1995,"Submitted (10-AUG-1995) Paolo Monini, Institute of Microbiology,	University of Ferrara, Via L. Borsari 46, 44100 Ferrara, Italy","Human polyomavirus 1","Viruses",1891762
"198","Li,Z.","Upadhyaya,N.M.",1995,"Submitted (11-AUG-1995) Peter M. Waterhouse, Virology, CSIRO	Clunies Ross Street, Canberra, ACT 2601, Australia","Rice ragged stunt virus","Viruses",42475
"271","Li,Z.","Kositratana,W.",1995,"Submitted (11-AUG-1995) Peter M. Waterhouse, Virology, CSIRO	Clunies Ross Street, Canberra, ACT 2601, Australia","Rice ragged stunt virus","Viruses",42475
"356","Li,Z.","Gibbs,A.J.",1995,"Submitted (11-AUG-1995) Peter M. Waterhouse, Virology, CSIRO	Clunies Ross Street, Canberra, ACT 2601, Australia","Rice ragged stunt virus","Viruses",42475
"446","Li,Z.","Waterhouse,P.M.",1995,"Submitted (11-AUG-1995) Peter M. Waterhouse, Virology, CSIRO	Clunies Ross Street, Canberra, ACT 2601, Australia","Rice ragged stunt virus","Viruses",42475
"14571","Upadhyaya,N.M.","Kositratana,W.",1995,"Submitted (11-AUG-1995) Peter M. Waterhouse, Virology, CSIRO	Clunies Ross Street, Canberra, ACT 2601, Australia","Rice ragged stunt virus","Viruses",42475
"14656","Upadhyaya,N.M.","Gibbs,A.J.",1995,"Submitted (11-AUG-1995) Peter M. Waterhouse, Virology, CSIRO	Clunies Ross Street, Canberra, ACT 2601, Australia","Rice ragged stunt virus","Viruses",42475
"14740","Upadhyaya,N.M.","Waterhouse,P.M.",1995,"Submitted (11-AUG-1995) Peter M. Waterhouse, Virology, CSIRO	Clunies Ross Street, Canberra, ACT 2601, Australia","Rice ragged stunt virus","Viruses",42475
"28856","Kositratana,W.","Gibbs,A.J.",1995,"Submitted (11-AUG-1995) Peter M. Waterhouse, Virology, CSIRO	Clunies Ross Street, Canberra, ACT 2601, Australia","Rice ragged stunt virus","Viruses",42475
"28940","Kositratana,W.","Waterhouse,P.M.",1995,"Submitted (11-AUG-1995) Peter M. Waterhouse, Virology, CSIRO	Clunies Ross Street, Canberra, ACT 2601, Australia","Rice ragged stunt virus","Viruses",42475
"43040","Gibbs,A.J.","Waterhouse,P.M.",1995,"Submitted (11-AUG-1995) Peter M. Waterhouse, Virology, CSIRO	Clunies Ross Street, Canberra, ACT 2601, Australia","Rice ragged stunt virus","Viruses",42475
"199","Zachar,V.","Goustin,A.S.",1995,"Submitted (11-AUG-1995) Anton-Scott Goustin, Molecular Medicine and	Genetics, Wayne State University, 5047 Gullen Mall, Detroit, MI	48202, USA","Human immunodeficiency virus 1","Viruses",11676
"272","Zachar,V.","Zacharova,V.",1995,"Submitted (11-AUG-1995) Anton-Scott Goustin, Molecular Medicine and	Genetics, Wayne State University, 5047 Gullen Mall, Detroit, MI	48202, USA","Human immunodeficiency virus 1","Viruses",11676
"357","Zachar,V.","Hager,H.",1995,"Submitted (11-AUG-1995) Anton-Scott Goustin, Molecular Medicine and	Genetics, Wayne State University, 5047 Gullen Mall, Detroit, MI	48202, USA","Human immunodeficiency virus 1","Viruses",11676
"447","Zachar,V.","Koppelhus,U.",1995,"Submitted (11-AUG-1995) Anton-Scott Goustin, Molecular Medicine and	Genetics, Wayne State University, 5047 Gullen Mall, Detroit, MI	48202, USA","Human immunodeficiency virus 1","Viruses",11676
"523","Zachar,V.","Bambra,C.S.",1995,"Submitted (11-AUG-1995) Anton-Scott Goustin, Molecular Medicine and	Genetics, Wayne State University, 5047 Gullen Mall, Detroit, MI	48202, USA","Human immunodeficiency virus 1","Viruses",11676
"616","Zachar,V.","Nyongo,A.",1995,"Submitted (11-AUG-1995) Anton-Scott Goustin, Molecular Medicine and	Genetics, Wayne State University, 5047 Gullen Mall, Detroit, MI	48202, USA","Human immunodeficiency virus 1","Viruses",11676
"79","Zachar,V.","Ebbesen,P.",1995,"Submitted (11-AUG-1995) Anton-Scott Goustin, Molecular Medicine and	Genetics, Wayne State University, 5047 Gullen Mall, Detroit, MI	48202, USA","Human immunodeficiency virus 1","Viruses",11676
"14572","Goustin,A.S.","Zacharova,V.",1995,"Submitted (11-AUG-1995) Anton-Scott Goustin, Molecular Medicine and	Genetics, Wayne State University, 5047 Gullen Mall, Detroit, MI	48202, USA","Human immunodeficiency virus 1","Viruses",11676
"14657","Goustin,A.S.","Hager,H.",1995,"Submitted (11-AUG-1995) Anton-Scott Goustin, Molecular Medicine and	Genetics, Wayne State University, 5047 Gullen Mall, Detroit, MI	48202, USA","Human immunodeficiency virus 1","Viruses",11676
"14741","Goustin,A.S.","Koppelhus,U.",1995,"Submitted (11-AUG-1995) Anton-Scott Goustin, Molecular Medicine and	Genetics, Wayne State University, 5047 Gullen Mall, Detroit, MI	48202, USA","Human immunodeficiency virus 1","Viruses",11676
"14823","Goustin,A.S.","Bambra,C.S.",1995,"Submitted (11-AUG-1995) Anton-Scott Goustin, Molecular Medicine and	Genetics, Wayne State University, 5047 Gullen Mall, Detroit, MI	48202, USA","Human immunodeficiency virus 1","Viruses",11676
"14916","Goustin,A.S.","Nyongo,A.",1995,"Submitted (11-AUG-1995) Anton-Scott Goustin, Molecular Medicine and	Genetics, Wayne State University, 5047 Gullen Mall, Detroit, MI	48202, USA","Human immunodeficiency virus 1","Viruses",11676
"1509","Goustin,A.S.","Ebbesen,P.",1995,"Submitted (11-AUG-1995) Anton-Scott Goustin, Molecular Medicine and	Genetics, Wayne State University, 5047 Gullen Mall, Detroit, MI	48202, USA","Human immunodeficiency virus 1","Viruses",11676
