"","Auth1","Auth2","ref.year","journal","tax_name","top1_tax_name","tax_id"
"112615","Iriarte,F.","Chamon,V.",1997,"Submitted (10-OCT-1997) Immunology, Oswaldo Cruz Institute -	FIOCRUZ, Av. Brasil 4365, Manguinhos, Rio de Janeiro, RJ 21045-900,	Brazil","Human immunodeficiency virus 1","Viruses",11676
"112712","Iriarte,F.","Carvajal,R.",1997,"Submitted (10-OCT-1997) Immunology, Oswaldo Cruz Institute -	FIOCRUZ, Av. Brasil 4365, Manguinhos, Rio de Janeiro, RJ 21045-900,	Brazil","Human immunodeficiency virus 1","Viruses",11676
"11287","Iriarte,F.","Morgado,M.G.",1997,"Submitted (10-OCT-1997) Immunology, Oswaldo Cruz Institute -	FIOCRUZ, Av. Brasil 4365, Manguinhos, Rio de Janeiro, RJ 21045-900,	Brazil","Human immunodeficiency virus 1","Viruses",11676
"126115","Angles,R.","Chamon,V.",1997,"Submitted (10-OCT-1997) Immunology, Oswaldo Cruz Institute -	FIOCRUZ, Av. Brasil 4365, Manguinhos, Rio de Janeiro, RJ 21045-900,	Brazil","Human immunodeficiency virus 1","Viruses",11676
"126212","Angles,R.","Carvajal,R.",1997,"Submitted (10-OCT-1997) Immunology, Oswaldo Cruz Institute -	FIOCRUZ, Av. Brasil 4365, Manguinhos, Rio de Janeiro, RJ 21045-900,	Brazil","Human immunodeficiency virus 1","Viruses",11676
"12637","Angles,R.","Morgado,M.G.",1997,"Submitted (10-OCT-1997) Immunology, Oswaldo Cruz Institute -	FIOCRUZ, Av. Brasil 4365, Manguinhos, Rio de Janeiro, RJ 21045-900,	Brazil","Human immunodeficiency virus 1","Viruses",11676
"139612","Chamon,V.","Carvajal,R.",1997,"Submitted (10-OCT-1997) Immunology, Oswaldo Cruz Institute -	FIOCRUZ, Av. Brasil 4365, Manguinhos, Rio de Janeiro, RJ 21045-900,	Brazil","Human immunodeficiency virus 1","Viruses",11676
"13977","Chamon,V.","Morgado,M.G.",1997,"Submitted (10-OCT-1997) Immunology, Oswaldo Cruz Institute -	FIOCRUZ, Av. Brasil 4365, Manguinhos, Rio de Janeiro, RJ 21045-900,	Brazil","Human immunodeficiency virus 1","Viruses",11676
"15307","Carvajal,R.","Morgado,M.G.",1997,"Submitted (10-OCT-1997) Immunology, Oswaldo Cruz Institute -	FIOCRUZ, Av. Brasil 4365, Manguinhos, Rio de Janeiro, RJ 21045-900,	Brazil","Human immunodeficiency virus 1","Viruses",11676
"1585","Strunnikova,N.","Ray,S.C.",1997,"Submitted (05-NOV-1997) Pediatrics (and Medicine - Dr. Ray), Johns	Hopkins University, 720 Rutland Avenue, Ross 1159, Baltimore, MD	21205, USA","Human immunodeficiency virus 1","Viruses",11676
"2353","Strunnikova,N.","Lancioni,C.",1997,"Submitted (05-NOV-1997) Pediatrics (and Medicine - Dr. Ray), Johns	Hopkins University, 720 Rutland Avenue, Ross 1159, Baltimore, MD	21205, USA","Human immunodeficiency virus 1","Viruses",11676
"3248","Strunnikova,N.","Nguyen,M.",1997,"Submitted (05-NOV-1997) Pediatrics (and Medicine - Dr. Ray), Johns	Hopkins University, 720 Rutland Avenue, Ross 1159, Baltimore, MD	21205, USA","Human immunodeficiency virus 1","Viruses",11676
"4187","Strunnikova,N.","Viscidi,R.P.",1997,"Submitted (05-NOV-1997) Pediatrics (and Medicine - Dr. Ray), Johns	Hopkins University, 720 Rutland Avenue, Ross 1159, Baltimore, MD	21205, USA","Human immunodeficiency virus 1","Viruses",11676
"145336","Ray,S.C.","Lancioni,C.",1997,"Submitted (05-NOV-1997) Pediatrics (and Medicine - Dr. Ray), Johns	Hopkins University, 720 Rutland Avenue, Ross 1159, Baltimore, MD	21205, USA","Human immunodeficiency virus 1","Viruses",11676
"146248","Ray,S.C.","Nguyen,M.",1997,"Submitted (05-NOV-1997) Pediatrics (and Medicine - Dr. Ray), Johns	Hopkins University, 720 Rutland Avenue, Ross 1159, Baltimore, MD	21205, USA","Human immunodeficiency virus 1","Viruses",11676
"147171","Ray,S.C.","Viscidi,R.P.",1997,"Submitted (05-NOV-1997) Pediatrics (and Medicine - Dr. Ray), Johns	Hopkins University, 720 Rutland Avenue, Ross 1159, Baltimore, MD	21205, USA","Human immunodeficiency virus 1","Viruses",11676
"288248","Lancioni,C.","Nguyen,M.",1997,"Submitted (05-NOV-1997) Pediatrics (and Medicine - Dr. Ray), Johns	Hopkins University, 720 Rutland Avenue, Ross 1159, Baltimore, MD	21205, USA","Human immunodeficiency virus 1","Viruses",11676
"289171","Lancioni,C.","Viscidi,R.P.",1997,"Submitted (05-NOV-1997) Pediatrics (and Medicine - Dr. Ray), Johns	Hopkins University, 720 Rutland Avenue, Ross 1159, Baltimore, MD	21205, USA","Human immunodeficiency virus 1","Viruses",11676
"430171","Nguyen,M.","Viscidi,R.P.",1997,"Submitted (05-NOV-1997) Pediatrics (and Medicine - Dr. Ray), Johns	Hopkins University, 720 Rutland Avenue, Ross 1159, Baltimore, MD	21205, USA","Human immunodeficiency virus 1","Viruses",11676
"1586","Egan,J.F.","Lewis,M.",1997,"Submitted (05-NOV-1997) Medical Microbiology, University College	Dublin, Belfield Campus, Dublin, Rep. of Ireland","Human T-lymphotropic virus 2","Viruses",11909
"2354","Egan,J.F.","Hall,W.W.",1997,"Submitted (05-NOV-1997) Medical Microbiology, University College	Dublin, Belfield Campus, Dublin, Rep. of Ireland","Human T-lymphotropic virus 2","Viruses",11909
"145337","Lewis,M.","Hall,W.W.",1997,"Submitted (05-NOV-1997) Medical Microbiology, University College	Dublin, Belfield Campus, Dublin, Rep. of Ireland","Human T-lymphotropic virus 2","Viruses",11909
"1587","Bideshi,D.B.","Hice,R.H.",1997,"Submitted (04-NOV-1997) Entomology, University of	California,Riverside, 3401 Watkins Dr, Riverside, CA 92521, USA","Trichoplusia ni granulovirus","Viruses",10462
"2355","Bideshi,D.B.","Ge,B.",1997,"Submitted (04-NOV-1997) Entomology, University of	California,Riverside, 3401 Watkins Dr, Riverside, CA 92521, USA","Trichoplusia ni granulovirus","Viruses",10462
"3249","Bideshi,D.B.","Federici,B.A.",1997,"Submitted (04-NOV-1997) Entomology, University of	California,Riverside, 3401 Watkins Dr, Riverside, CA 92521, USA","Trichoplusia ni granulovirus","Viruses",10462
"145338","Hice,R.H.","Ge,B.",1997,"Submitted (04-NOV-1997) Entomology, University of	California,Riverside, 3401 Watkins Dr, Riverside, CA 92521, USA","Trichoplusia ni granulovirus","Viruses",10462
"146249","Hice,R.H.","Federici,B.A.",1997,"Submitted (04-NOV-1997) Entomology, University of	California,Riverside, 3401 Watkins Dr, Riverside, CA 92521, USA","Trichoplusia ni granulovirus","Viruses",10462
"288249","Ge,B.","Federici,B.A.",1997,"Submitted (04-NOV-1997) Entomology, University of	California,Riverside, 3401 Watkins Dr, Riverside, CA 92521, USA","Trichoplusia ni granulovirus","Viruses",10462
"1588","Yamanaka,M.K.","Dale,B.",1997,"Submitted (04-NOV-1997) International Laboratory of Molecular	Biology for Tropical Disease Agents, Department of Veterinary	Pathology, Microbiology and Immunology, Univ of California, Davis,	CA 95616, USA","Feline infectious peritonitis virus","Viruses",11135
"1589","Strunnikova,N.","Ray,S.C.",1997,"Submitted (05-NOV-1997) Pediatrics (and Medicine - Dr. Ray),	Infectious Diseases, Johns Hopkins University, 720 Rutland Avenue,	Ross 1159, Baltimore, MD 21205, USA","Human immunodeficiency virus 1","Viruses",11676
"2356","Strunnikova,N.","Mancioni,C.",1997,"Submitted (05-NOV-1997) Pediatrics (and Medicine - Dr. Ray),	Infectious Diseases, Johns Hopkins University, 720 Rutland Avenue,	Ross 1159, Baltimore, MD 21205, USA","Human immunodeficiency virus 1","Viruses",11676
"3250","Strunnikova,N.","Nguyen,M.",1997,"Submitted (05-NOV-1997) Pediatrics (and Medicine - Dr. Ray),	Infectious Diseases, Johns Hopkins University, 720 Rutland Avenue,	Ross 1159, Baltimore, MD 21205, USA","Human immunodeficiency virus 1","Viruses",11676
"4188","Strunnikova,N.","Viscidi,R.P.",1997,"Submitted (05-NOV-1997) Pediatrics (and Medicine - Dr. Ray),	Infectious Diseases, Johns Hopkins University, 720 Rutland Avenue,	Ross 1159, Baltimore, MD 21205, USA","Human immunodeficiency virus 1","Viruses",11676
"145339","Ray,S.C.","Mancioni,C.",1997,"Submitted (05-NOV-1997) Pediatrics (and Medicine - Dr. Ray),	Infectious Diseases, Johns Hopkins University, 720 Rutland Avenue,	Ross 1159, Baltimore, MD 21205, USA","Human immunodeficiency virus 1","Viruses",11676
"146250","Ray,S.C.","Nguyen,M.",1997,"Submitted (05-NOV-1997) Pediatrics (and Medicine - Dr. Ray),	Infectious Diseases, Johns Hopkins University, 720 Rutland Avenue,	Ross 1159, Baltimore, MD 21205, USA","Human immunodeficiency virus 1","Viruses",11676
"147172","Ray,S.C.","Viscidi,R.P.",1997,"Submitted (05-NOV-1997) Pediatrics (and Medicine - Dr. Ray),	Infectious Diseases, Johns Hopkins University, 720 Rutland Avenue,	Ross 1159, Baltimore, MD 21205, USA","Human immunodeficiency virus 1","Viruses",11676
"288250","Mancioni,C.","Nguyen,M.",1997,"Submitted (05-NOV-1997) Pediatrics (and Medicine - Dr. Ray),	Infectious Diseases, Johns Hopkins University, 720 Rutland Avenue,	Ross 1159, Baltimore, MD 21205, USA","Human immunodeficiency virus 1","Viruses",11676
"289172","Mancioni,C.","Viscidi,R.P.",1997,"Submitted (05-NOV-1997) Pediatrics (and Medicine - Dr. Ray),	Infectious Diseases, Johns Hopkins University, 720 Rutland Avenue,	Ross 1159, Baltimore, MD 21205, USA","Human immunodeficiency virus 1","Viruses",11676
"430172","Nguyen,M.","Viscidi,R.P.",1997,"Submitted (05-NOV-1997) Pediatrics (and Medicine - Dr. Ray),	Infectious Diseases, Johns Hopkins University, 720 Rutland Avenue,	Ross 1159, Baltimore, MD 21205, USA","Human immunodeficiency virus 1","Viruses",11676
"1590","Swanson,R.","Bergquam,E.",1997,"Submitted (05-NOV-1997) Pathobiology and Immunology, Oregon	Regional Primate Research Center, 505 N.W. 185th Avenue, Beaverton,	OR 97006, USA","Macacine betaherpesvirus 3","Viruses",47929
"2357","Swanson,R.","Wong,S.W.",1997,"Submitted (05-NOV-1997) Pathobiology and Immunology, Oregon	Regional Primate Research Center, 505 N.W. 185th Avenue, Beaverton,	OR 97006, USA","Macacine betaherpesvirus 3","Viruses",47929
"145340","Bergquam,E.","Wong,S.W.",1997,"Submitted (05-NOV-1997) Pathobiology and Immunology, Oregon	Regional Primate Research Center, 505 N.W. 185th Avenue, Beaverton,	OR 97006, USA","Macacine betaherpesvirus 3","Viruses",47929
"1591","Wilson,C.","Wong,S.",1997,"Submitted (06-NOV-1997) Division of Cellular and Gene Therapies,	Center for Biologics Evaluation and Research, FDA, 8800 Rockville	Pike, Building 29B, Room 2NN11, Bethesda, MD 20892, USA","Porcine endogenous retrovirus C","Viruses",509154
"2358","Wilson,C.","Davidson,C.E.",1997,"Submitted (06-NOV-1997) Division of Cellular and Gene Therapies,	Center for Biologics Evaluation and Research, FDA, 8800 Rockville	Pike, Building 29B, Room 2NN11, Bethesda, MD 20892, USA","Porcine endogenous retrovirus C","Viruses",509154
"3251","Wilson,C.","Rose,T.M.",1997,"Submitted (06-NOV-1997) Division of Cellular and Gene Therapies,	Center for Biologics Evaluation and Research, FDA, 8800 Rockville	Pike, Building 29B, Room 2NN11, Bethesda, MD 20892, USA","Porcine endogenous retrovirus C","Viruses",509154
"4189","Wilson,C.","Burd,P.",1997,"Submitted (06-NOV-1997) Division of Cellular and Gene Therapies,	Center for Biologics Evaluation and Research, FDA, 8800 Rockville	Pike, Building 29B, Room 2NN11, Bethesda, MD 20892, USA","Porcine endogenous retrovirus C","Viruses",509154
"145341","Wong,S.","Davidson,C.E.",1997,"Submitted (06-NOV-1997) Division of Cellular and Gene Therapies,	Center for Biologics Evaluation and Research, FDA, 8800 Rockville	Pike, Building 29B, Room 2NN11, Bethesda, MD 20892, USA","Porcine endogenous retrovirus C","Viruses",509154
"146251","Wong,S.","Rose,T.M.",1997,"Submitted (06-NOV-1997) Division of Cellular and Gene Therapies,	Center for Biologics Evaluation and Research, FDA, 8800 Rockville	Pike, Building 29B, Room 2NN11, Bethesda, MD 20892, USA","Porcine endogenous retrovirus C","Viruses",509154
"147173","Wong,S.","Burd,P.",1997,"Submitted (06-NOV-1997) Division of Cellular and Gene Therapies,	Center for Biologics Evaluation and Research, FDA, 8800 Rockville	Pike, Building 29B, Room 2NN11, Bethesda, MD 20892, USA","Porcine endogenous retrovirus C","Viruses",509154
"288251","Davidson,C.E.","Rose,T.M.",1997,"Submitted (06-NOV-1997) Division of Cellular and Gene Therapies,	Center for Biologics Evaluation and Research, FDA, 8800 Rockville	Pike, Building 29B, Room 2NN11, Bethesda, MD 20892, USA","Porcine endogenous retrovirus C","Viruses",509154
"289173","Davidson,C.E.","Burd,P.",1997,"Submitted (06-NOV-1997) Division of Cellular and Gene Therapies,	Center for Biologics Evaluation and Research, FDA, 8800 Rockville	Pike, Building 29B, Room 2NN11, Bethesda, MD 20892, USA","Porcine endogenous retrovirus C","Viruses",509154
"430173","Rose,T.M.","Burd,P.",1997,"Submitted (06-NOV-1997) Division of Cellular and Gene Therapies,	Center for Biologics Evaluation and Research, FDA, 8800 Rockville	Pike, Building 29B, Room 2NN11, Bethesda, MD 20892, USA","Porcine endogenous retrovirus C","Viruses",509154
"1592","Theimer,C.A.","Krisch,H.M.",1997,"Submitted (07-NOV-1997) Biochemistry & Biophysics, Texas A&M	University, College Station, TX 77843-2128, USA","Enterobacteria phage RB70","Viruses",36338
"2359","Theimer,C.A.","Giedroc,D.P.",1997,"Submitted (07-NOV-1997) Biochemistry & Biophysics, Texas A&M	University, College Station, TX 77843-2128, USA","Enterobacteria phage RB70","Viruses",36338
"145342","Krisch,H.M.","Giedroc,D.P.",1997,"Submitted (07-NOV-1997) Biochemistry & Biophysics, Texas A&M	University, College Station, TX 77843-2128, USA","Enterobacteria phage RB70","Viruses",36338
"1593","Khorsi,H.","Jaillon,O.",1997,"Submitted (07-NOV-1997) Virologie, Centre Hospitalo-Universitaire,	Amiens 80054CX1, France","Hepacivirus C","Viruses",11103
"2360","Khorsi,H.","Castelain,S.",1997,"Submitted (07-NOV-1997) Virologie, Centre Hospitalo-Universitaire,	Amiens 80054CX1, France","Hepacivirus C","Viruses",11103
"3252","Khorsi,H.","Duverlie,G.",1997,"Submitted (07-NOV-1997) Virologie, Centre Hospitalo-Universitaire,	Amiens 80054CX1, France","Hepacivirus C","Viruses",11103
"145343","Jaillon,O.","Castelain,S.",1997,"Submitted (07-NOV-1997) Virologie, Centre Hospitalo-Universitaire,	Amiens 80054CX1, France","Hepacivirus C","Viruses",11103
"146252","Jaillon,O.","Duverlie,G.",1997,"Submitted (07-NOV-1997) Virologie, Centre Hospitalo-Universitaire,	Amiens 80054CX1, France","Hepacivirus C","Viruses",11103
"288252","Castelain,S.","Duverlie,G.",1997,"Submitted (07-NOV-1997) Virologie, Centre Hospitalo-Universitaire,	Amiens 80054CX1, France","Hepacivirus C","Viruses",11103
"1594","Nerurkar,V.R.","Wu,Z.",1997,"Submitted (10-NOV-1997) Retrovirology Research Laboratory, Pacific	Biomedical Research Center, University of Hawaii at Manoa, 3675	Kilauea Ave., Honolulu, HI 96816, USA","Human immunodeficiency virus 1","Viruses",11676
"2361","Nerurkar,V.R.","Dashwood,W.-M.",1997,"Submitted (10-NOV-1997) Retrovirology Research Laboratory, Pacific	Biomedical Research Center, University of Hawaii at Manoa, 3675	Kilauea Ave., Honolulu, HI 96816, USA","Human immunodeficiency virus 1","Viruses",11676
"3253","Nerurkar,V.R.","Woodward,C.L.",1997,"Submitted (10-NOV-1997) Retrovirology Research Laboratory, Pacific	Biomedical Research Center, University of Hawaii at Manoa, 3675	Kilauea Ave., Honolulu, HI 96816, USA","Human immunodeficiency virus 1","Viruses",11676
"4190","Nerurkar,V.R.","Zhang,M.",1997,"Submitted (10-NOV-1997) Retrovirology Research Laboratory, Pacific	Biomedical Research Center, University of Hawaii at Manoa, 3675	Kilauea Ave., Honolulu, HI 96816, USA","Human immunodeficiency virus 1","Viruses",11676
"5136","Nerurkar,V.R.","Detels,R.",1997,"Submitted (10-NOV-1997) Retrovirology Research Laboratory, Pacific	Biomedical Research Center, University of Hawaii at Manoa, 3675	Kilauea Ave., Honolulu, HI 96816, USA","Human immunodeficiency virus 1","Viruses",11676
"670","Nerurkar,V.R.","Yanagihara,R.",1997,"Submitted (10-NOV-1997) Retrovirology Research Laboratory, Pacific	Biomedical Research Center, University of Hawaii at Manoa, 3675	Kilauea Ave., Honolulu, HI 96816, USA","Human immunodeficiency virus 1","Viruses",11676
"145344","Wu,Z.","Dashwood,W.-M.",1997,"Submitted (10-NOV-1997) Retrovirology Research Laboratory, Pacific	Biomedical Research Center, University of Hawaii at Manoa, 3675	Kilauea Ave., Honolulu, HI 96816, USA","Human immunodeficiency virus 1","Viruses",11676
"146253","Wu,Z.","Woodward,C.L.",1997,"Submitted (10-NOV-1997) Retrovirology Research Laboratory, Pacific	Biomedical Research Center, University of Hawaii at Manoa, 3675	Kilauea Ave., Honolulu, HI 96816, USA","Human immunodeficiency virus 1","Viruses",11676
"147174","Wu,Z.","Zhang,M.",1997,"Submitted (10-NOV-1997) Retrovirology Research Laboratory, Pacific	Biomedical Research Center, University of Hawaii at Manoa, 3675	Kilauea Ave., Honolulu, HI 96816, USA","Human immunodeficiency virus 1","Viruses",11676
"148121","Wu,Z.","Detels,R.",1997,"Submitted (10-NOV-1997) Retrovirology Research Laboratory, Pacific	Biomedical Research Center, University of Hawaii at Manoa, 3675	Kilauea Ave., Honolulu, HI 96816, USA","Human immunodeficiency virus 1","Viruses",11676
"14970","Wu,Z.","Yanagihara,R.",1997,"Submitted (10-NOV-1997) Retrovirology Research Laboratory, Pacific	Biomedical Research Center, University of Hawaii at Manoa, 3675	Kilauea Ave., Honolulu, HI 96816, USA","Human immunodeficiency virus 1","Viruses",11676
"288253","Dashwood,W.-M.","Woodward,C.L.",1997,"Submitted (10-NOV-1997) Retrovirology Research Laboratory, Pacific	Biomedical Research Center, University of Hawaii at Manoa, 3675	Kilauea Ave., Honolulu, HI 96816, USA","Human immunodeficiency virus 1","Viruses",11676
"289174","Dashwood,W.-M.","Zhang,M.",1997,"Submitted (10-NOV-1997) Retrovirology Research Laboratory, Pacific	Biomedical Research Center, University of Hawaii at Manoa, 3675	Kilauea Ave., Honolulu, HI 96816, USA","Human immunodeficiency virus 1","Viruses",11676
"290121","Dashwood,W.-M.","Detels,R.",1997,"Submitted (10-NOV-1997) Retrovirology Research Laboratory, Pacific	Biomedical Research Center, University of Hawaii at Manoa, 3675	Kilauea Ave., Honolulu, HI 96816, USA","Human immunodeficiency virus 1","Viruses",11676
"29170","Dashwood,W.-M.","Yanagihara,R.",1997,"Submitted (10-NOV-1997) Retrovirology Research Laboratory, Pacific	Biomedical Research Center, University of Hawaii at Manoa, 3675	Kilauea Ave., Honolulu, HI 96816, USA","Human immunodeficiency virus 1","Viruses",11676
"430174","Woodward,C.L.","Zhang,M.",1997,"Submitted (10-NOV-1997) Retrovirology Research Laboratory, Pacific	Biomedical Research Center, University of Hawaii at Manoa, 3675	Kilauea Ave., Honolulu, HI 96816, USA","Human immunodeficiency virus 1","Viruses",11676
"431121","Woodward,C.L.","Detels,R.",1997,"Submitted (10-NOV-1997) Retrovirology Research Laboratory, Pacific	Biomedical Research Center, University of Hawaii at Manoa, 3675	Kilauea Ave., Honolulu, HI 96816, USA","Human immunodeficiency virus 1","Viruses",11676
"43270","Woodward,C.L.","Yanagihara,R.",1997,"Submitted (10-NOV-1997) Retrovirology Research Laboratory, Pacific	Biomedical Research Center, University of Hawaii at Manoa, 3675	Kilauea Ave., Honolulu, HI 96816, USA","Human immunodeficiency virus 1","Viruses",11676
"571121","Zhang,M.","Detels,R.",1997,"Submitted (10-NOV-1997) Retrovirology Research Laboratory, Pacific	Biomedical Research Center, University of Hawaii at Manoa, 3675	Kilauea Ave., Honolulu, HI 96816, USA","Human immunodeficiency virus 1","Viruses",11676
"57270","Zhang,M.","Yanagihara,R.",1997,"Submitted (10-NOV-1997) Retrovirology Research Laboratory, Pacific	Biomedical Research Center, University of Hawaii at Manoa, 3675	Kilauea Ave., Honolulu, HI 96816, USA","Human immunodeficiency virus 1","Viruses",11676
"71170","Detels,R.","Yanagihara,R.",1997,"Submitted (10-NOV-1997) Retrovirology Research Laboratory, Pacific	Biomedical Research Center, University of Hawaii at Manoa, 3675	Kilauea Ave., Honolulu, HI 96816, USA","Human immunodeficiency virus 1","Viruses",11676
"1595","Kim,S.H.","Park,Y.I.",1997,"Submitted (09-NOV-1997) Graduate School of Biotechnology, Korea	University, Anam-dong 5-ga. Sungbook-ku, Seoul 136-701, Korea","Cucumber mosaic virus","Viruses",12305
"1596","Ryu,K.H.","Park,W.M.",1997,"Submitted (10-NOV-1997) Plant Pathology, Cornell University, 353	Plant Science Building, Ithaca, NY 14853, USA","Odontoglossum ringspot virus","Viruses",12238
"1597","Bourhy,H.","Kissi,B.",1997,"Submitted (12-NOV-1997) Rabies Unit, Institut Pasteur, 25 rue du	Docteur Roux, Paris Cedex 15 75724, France","Rabies lyssavirus","Viruses",11292
"2362","Bourhy,H.","Audry,L.",1997,"Submitted (12-NOV-1997) Rabies Unit, Institut Pasteur, 25 rue du	Docteur Roux, Paris Cedex 15 75724, France","Rabies lyssavirus","Viruses",11292
"3254","Bourhy,H.","Smreczak,M.",1997,"Submitted (12-NOV-1997) Rabies Unit, Institut Pasteur, 25 rue du	Docteur Roux, Paris Cedex 15 75724, France","Rabies lyssavirus","Viruses",11292
"4191","Bourhy,H.","Sadkowska,M.",1997,"Submitted (12-NOV-1997) Rabies Unit, Institut Pasteur, 25 rue du	Docteur Roux, Paris Cedex 15 75724, France","Rabies lyssavirus","Viruses",11292
"5137","Bourhy,H.","Kulonen,K.",1997,"Submitted (12-NOV-1997) Rabies Unit, Institut Pasteur, 25 rue du	Docteur Roux, Paris Cedex 15 75724, France","Rabies lyssavirus","Viruses",11292
"671","Bourhy,H.","Tordo,N.",1997,"Submitted (12-NOV-1997) Rabies Unit, Institut Pasteur, 25 rue du	Docteur Roux, Paris Cedex 15 75724, France","Rabies lyssavirus","Viruses",11292
"767","Bourhy,H.","Zmudzinski,J.F.",1997,"Submitted (12-NOV-1997) Rabies Unit, Institut Pasteur, 25 rue du	Docteur Roux, Paris Cedex 15 75724, France","Rabies lyssavirus","Viruses",11292
"833","Bourhy,H.","Stohr,K.",1997,"Submitted (12-NOV-1997) Rabies Unit, Institut Pasteur, 25 rue du	Docteur Roux, Paris Cedex 15 75724, France","Rabies lyssavirus","Viruses",11292
"145345","Kissi,B.","Audry,L.",1997,"Submitted (12-NOV-1997) Rabies Unit, Institut Pasteur, 25 rue du	Docteur Roux, Paris Cedex 15 75724, France","Rabies lyssavirus","Viruses",11292
"146254","Kissi,B.","Smreczak,M.",1997,"Submitted (12-NOV-1997) Rabies Unit, Institut Pasteur, 25 rue du	Docteur Roux, Paris Cedex 15 75724, France","Rabies lyssavirus","Viruses",11292
"147175","Kissi,B.","Sadkowska,M.",1997,"Submitted (12-NOV-1997) Rabies Unit, Institut Pasteur, 25 rue du	Docteur Roux, Paris Cedex 15 75724, France","Rabies lyssavirus","Viruses",11292
"148122","Kissi,B.","Kulonen,K.",1997,"Submitted (12-NOV-1997) Rabies Unit, Institut Pasteur, 25 rue du	Docteur Roux, Paris Cedex 15 75724, France","Rabies lyssavirus","Viruses",11292
"14971","Kissi,B.","Tordo,N.",1997,"Submitted (12-NOV-1997) Rabies Unit, Institut Pasteur, 25 rue du	Docteur Roux, Paris Cedex 15 75724, France","Rabies lyssavirus","Viruses",11292
"15053","Kissi,B.","Zmudzinski,J.F.",1997,"Submitted (12-NOV-1997) Rabies Unit, Institut Pasteur, 25 rue du	Docteur Roux, Paris Cedex 15 75724, France","Rabies lyssavirus","Viruses",11292
"15134","Kissi,B.","Stohr,K.",1997,"Submitted (12-NOV-1997) Rabies Unit, Institut Pasteur, 25 rue du	Docteur Roux, Paris Cedex 15 75724, France","Rabies lyssavirus","Viruses",11292
"288254","Audry,L.","Smreczak,M.",1997,"Submitted (12-NOV-1997) Rabies Unit, Institut Pasteur, 25 rue du	Docteur Roux, Paris Cedex 15 75724, France","Rabies lyssavirus","Viruses",11292
"289175","Audry,L.","Sadkowska,M.",1997,"Submitted (12-NOV-1997) Rabies Unit, Institut Pasteur, 25 rue du	Docteur Roux, Paris Cedex 15 75724, France","Rabies lyssavirus","Viruses",11292
"290122","Audry,L.","Kulonen,K.",1997,"Submitted (12-NOV-1997) Rabies Unit, Institut Pasteur, 25 rue du	Docteur Roux, Paris Cedex 15 75724, France","Rabies lyssavirus","Viruses",11292
"29171","Audry,L.","Tordo,N.",1997,"Submitted (12-NOV-1997) Rabies Unit, Institut Pasteur, 25 rue du	Docteur Roux, Paris Cedex 15 75724, France","Rabies lyssavirus","Viruses",11292
"29253","Audry,L.","Zmudzinski,J.F.",1997,"Submitted (12-NOV-1997) Rabies Unit, Institut Pasteur, 25 rue du	Docteur Roux, Paris Cedex 15 75724, France","Rabies lyssavirus","Viruses",11292
"29333","Audry,L.","Stohr,K.",1997,"Submitted (12-NOV-1997) Rabies Unit, Institut Pasteur, 25 rue du	Docteur Roux, Paris Cedex 15 75724, France","Rabies lyssavirus","Viruses",11292
"430175","Smreczak,M.","Sadkowska,M.",1997,"Submitted (12-NOV-1997) Rabies Unit, Institut Pasteur, 25 rue du	Docteur Roux, Paris Cedex 15 75724, France","Rabies lyssavirus","Viruses",11292
"431122","Smreczak,M.","Kulonen,K.",1997,"Submitted (12-NOV-1997) Rabies Unit, Institut Pasteur, 25 rue du	Docteur Roux, Paris Cedex 15 75724, France","Rabies lyssavirus","Viruses",11292
"43271","Smreczak,M.","Tordo,N.",1997,"Submitted (12-NOV-1997) Rabies Unit, Institut Pasteur, 25 rue du	Docteur Roux, Paris Cedex 15 75724, France","Rabies lyssavirus","Viruses",11292
"43353","Smreczak,M.","Zmudzinski,J.F.",1997,"Submitted (12-NOV-1997) Rabies Unit, Institut Pasteur, 25 rue du	Docteur Roux, Paris Cedex 15 75724, France","Rabies lyssavirus","Viruses",11292
"43433","Smreczak,M.","Stohr,K.",1997,"Submitted (12-NOV-1997) Rabies Unit, Institut Pasteur, 25 rue du	Docteur Roux, Paris Cedex 15 75724, France","Rabies lyssavirus","Viruses",11292
"571122","Sadkowska,M.","Kulonen,K.",1997,"Submitted (12-NOV-1997) Rabies Unit, Institut Pasteur, 25 rue du	Docteur Roux, Paris Cedex 15 75724, France","Rabies lyssavirus","Viruses",11292
"57271","Sadkowska,M.","Tordo,N.",1997,"Submitted (12-NOV-1997) Rabies Unit, Institut Pasteur, 25 rue du	Docteur Roux, Paris Cedex 15 75724, France","Rabies lyssavirus","Viruses",11292
"57353","Sadkowska,M.","Zmudzinski,J.F.",1997,"Submitted (12-NOV-1997) Rabies Unit, Institut Pasteur, 25 rue du	Docteur Roux, Paris Cedex 15 75724, France","Rabies lyssavirus","Viruses",11292
"57433","Sadkowska,M.","Stohr,K.",1997,"Submitted (12-NOV-1997) Rabies Unit, Institut Pasteur, 25 rue du	Docteur Roux, Paris Cedex 15 75724, France","Rabies lyssavirus","Viruses",11292
"71171","Kulonen,K.","Tordo,N.",1997,"Submitted (12-NOV-1997) Rabies Unit, Institut Pasteur, 25 rue du	Docteur Roux, Paris Cedex 15 75724, France","Rabies lyssavirus","Viruses",11292
