"","Auth1","Auth2","ref.year","journal","tax_name","top1_tax_name","tax_id"
"29254","Batra,A.","Stitz,L.",1999,"Submitted (20-MAY-1999) Bundesforschungsanstalt fuer	Viruskrankheiten der Tiere, Institut fuer Immunologie, Paul Ehrlich	Str. 28, Tuebingen 72076, Germany","Borna disease virus 1","Viruses",1714621
"430170","Batra,A.","Winkler,T.",1999,"Submitted (20-MAY-1999) Bundesforschungsanstalt fuer	Viruskrankheiten der Tiere, Institut fuer Immunologie, Paul Ehrlich	Str. 28, Tuebingen 72076, Germany","Borna disease virus 1","Viruses",1714621
"431108","Batra,A.","Buettner,M.",1999,"Submitted (20-MAY-1999) Bundesforschungsanstalt fuer	Viruskrankheiten der Tiere, Institut fuer Immunologie, Paul Ehrlich	Str. 28, Tuebingen 72076, Germany","Borna disease virus 1","Viruses",1714621
"43279","Batra,A.","Rziha,H.-J.",1999,"Submitted (20-MAY-1999) Bundesforschungsanstalt fuer	Viruskrankheiten der Tiere, Institut fuer Immunologie, Paul Ehrlich	Str. 28, Tuebingen 72076, Germany","Borna disease virus 1","Viruses",1714621
"43354","Batra,A.","Stitz,L.",1999,"Submitted (20-MAY-1999) Bundesforschungsanstalt fuer	Viruskrankheiten der Tiere, Institut fuer Immunologie, Paul Ehrlich	Str. 28, Tuebingen 72076, Germany","Borna disease virus 1","Viruses",1714621
"571108","Winkler,T.","Buettner,M.",1999,"Submitted (20-MAY-1999) Bundesforschungsanstalt fuer	Viruskrankheiten der Tiere, Institut fuer Immunologie, Paul Ehrlich	Str. 28, Tuebingen 72076, Germany","Borna disease virus 1","Viruses",1714621
"57279","Winkler,T.","Rziha,H.-J.",1999,"Submitted (20-MAY-1999) Bundesforschungsanstalt fuer	Viruskrankheiten der Tiere, Institut fuer Immunologie, Paul Ehrlich	Str. 28, Tuebingen 72076, Germany","Borna disease virus 1","Viruses",1714621
"57354","Winkler,T.","Stitz,L.",1999,"Submitted (20-MAY-1999) Bundesforschungsanstalt fuer	Viruskrankheiten der Tiere, Institut fuer Immunologie, Paul Ehrlich	Str. 28, Tuebingen 72076, Germany","Borna disease virus 1","Viruses",1714621
"71179","Buettner,M.","Rziha,H.-J.",1999,"Submitted (20-MAY-1999) Bundesforschungsanstalt fuer	Viruskrankheiten der Tiere, Institut fuer Immunologie, Paul Ehrlich	Str. 28, Tuebingen 72076, Germany","Borna disease virus 1","Viruses",1714621
"71254","Buettner,M.","Stitz,L.",1999,"Submitted (20-MAY-1999) Bundesforschungsanstalt fuer	Viruskrankheiten der Tiere, Institut fuer Immunologie, Paul Ehrlich	Str. 28, Tuebingen 72076, Germany","Borna disease virus 1","Viruses",1714621
"85054","Rziha,H.-J.","Stitz,L.",1999,"Submitted (20-MAY-1999) Bundesforschungsanstalt fuer	Viruskrankheiten der Tiere, Institut fuer Immunologie, Paul Ehrlich	Str. 28, Tuebingen 72076, Germany","Borna disease virus 1","Viruses",1714621
"1751","Biagini,P.","Gallian,P.",1999,"Submitted (14-JUN-1999) Virology, Faculte de Medecine de Marseille,	Bd J Moulin, Marseille 13005, France","Torque teno virus","Viruses",68887
"2432","Biagini,P.","de Lamballerie,X.",1999,"Submitted (14-JUN-1999) Virology, Faculte de Medecine de Marseille,	Bd J Moulin, Marseille 13005, France","Torque teno virus","Viruses",68887
"3271","Biagini,P.","de Micco,P.",1999,"Submitted (14-JUN-1999) Virology, Faculte de Medecine de Marseille,	Bd J Moulin, Marseille 13005, France","Torque teno virus","Viruses",68887
"145391","Gallian,P.","de Lamballerie,X.",1999,"Submitted (14-JUN-1999) Virology, Faculte de Medecine de Marseille,	Bd J Moulin, Marseille 13005, France","Torque teno virus","Viruses",68887
"146264","Gallian,P.","de Micco,P.",1999,"Submitted (14-JUN-1999) Virology, Faculte de Medecine de Marseille,	Bd J Moulin, Marseille 13005, France","Torque teno virus","Viruses",68887
"288264","de Lamballerie,X.","de Micco,P.",1999,"Submitted (14-JUN-1999) Virology, Faculte de Medecine de Marseille,	Bd J Moulin, Marseille 13005, France","Torque teno virus","Viruses",68887
"1752","Venturi,G.","Catucci,M.",1999,"Submitted (14-JUN-1999) Department of Molecular Biology, University	of Siena, Via Laterina 8, Siena 53100, Italy","Human immunodeficiency virus 1","Viruses",11676
"2433","Venturi,G.","Romano,L.",1999,"Submitted (14-JUN-1999) Department of Molecular Biology, University	of Siena, Via Laterina 8, Siena 53100, Italy","Human immunodeficiency virus 1","Viruses",11676
"3272","Venturi,G.","Corsi,P.",1999,"Submitted (14-JUN-1999) Department of Molecular Biology, University	of Siena, Via Laterina 8, Siena 53100, Italy","Human immunodeficiency virus 1","Viruses",11676
"4182","Venturi,G.","Leoncini,F.",1999,"Submitted (14-JUN-1999) Department of Molecular Biology, University	of Siena, Via Laterina 8, Siena 53100, Italy","Human immunodeficiency virus 1","Viruses",11676
"5132","Venturi,G.","Valensin,P.E.",1999,"Submitted (14-JUN-1999) Department of Molecular Biology, University	of Siena, Via Laterina 8, Siena 53100, Italy","Human immunodeficiency virus 1","Viruses",11676
"680","Venturi,G.","Zazzi,M.",1999,"Submitted (14-JUN-1999) Department of Molecular Biology, University	of Siena, Via Laterina 8, Siena 53100, Italy","Human immunodeficiency virus 1","Viruses",11676
"145392","Catucci,M.","Romano,L.",1999,"Submitted (14-JUN-1999) Department of Molecular Biology, University	of Siena, Via Laterina 8, Siena 53100, Italy","Human immunodeficiency virus 1","Viruses",11676
"146265","Catucci,M.","Corsi,P.",1999,"Submitted (14-JUN-1999) Department of Molecular Biology, University	of Siena, Via Laterina 8, Siena 53100, Italy","Human immunodeficiency virus 1","Viruses",11676
"147171","Catucci,M.","Leoncini,F.",1999,"Submitted (14-JUN-1999) Department of Molecular Biology, University	of Siena, Via Laterina 8, Siena 53100, Italy","Human immunodeficiency virus 1","Viruses",11676
"148109","Catucci,M.","Valensin,P.E.",1999,"Submitted (14-JUN-1999) Department of Molecular Biology, University	of Siena, Via Laterina 8, Siena 53100, Italy","Human immunodeficiency virus 1","Viruses",11676
"14980","Catucci,M.","Zazzi,M.",1999,"Submitted (14-JUN-1999) Department of Molecular Biology, University	of Siena, Via Laterina 8, Siena 53100, Italy","Human immunodeficiency virus 1","Viruses",11676
"288265","Romano,L.","Corsi,P.",1999,"Submitted (14-JUN-1999) Department of Molecular Biology, University	of Siena, Via Laterina 8, Siena 53100, Italy","Human immunodeficiency virus 1","Viruses",11676
"289171","Romano,L.","Leoncini,F.",1999,"Submitted (14-JUN-1999) Department of Molecular Biology, University	of Siena, Via Laterina 8, Siena 53100, Italy","Human immunodeficiency virus 1","Viruses",11676
"290109","Romano,L.","Valensin,P.E.",1999,"Submitted (14-JUN-1999) Department of Molecular Biology, University	of Siena, Via Laterina 8, Siena 53100, Italy","Human immunodeficiency virus 1","Viruses",11676
"29180","Romano,L.","Zazzi,M.",1999,"Submitted (14-JUN-1999) Department of Molecular Biology, University	of Siena, Via Laterina 8, Siena 53100, Italy","Human immunodeficiency virus 1","Viruses",11676
"430171","Corsi,P.","Leoncini,F.",1999,"Submitted (14-JUN-1999) Department of Molecular Biology, University	of Siena, Via Laterina 8, Siena 53100, Italy","Human immunodeficiency virus 1","Viruses",11676
"431109","Corsi,P.","Valensin,P.E.",1999,"Submitted (14-JUN-1999) Department of Molecular Biology, University	of Siena, Via Laterina 8, Siena 53100, Italy","Human immunodeficiency virus 1","Viruses",11676
"43280","Corsi,P.","Zazzi,M.",1999,"Submitted (14-JUN-1999) Department of Molecular Biology, University	of Siena, Via Laterina 8, Siena 53100, Italy","Human immunodeficiency virus 1","Viruses",11676
"571109","Leoncini,F.","Valensin,P.E.",1999,"Submitted (14-JUN-1999) Department of Molecular Biology, University	of Siena, Via Laterina 8, Siena 53100, Italy","Human immunodeficiency virus 1","Viruses",11676
"57280","Leoncini,F.","Zazzi,M.",1999,"Submitted (14-JUN-1999) Department of Molecular Biology, University	of Siena, Via Laterina 8, Siena 53100, Italy","Human immunodeficiency virus 1","Viruses",11676
"71180","Valensin,P.E.","Zazzi,M.",1999,"Submitted (14-JUN-1999) Department of Molecular Biology, University	of Siena, Via Laterina 8, Siena 53100, Italy","Human immunodeficiency virus 1","Viruses",11676
"1753","Abebe,A.","Demissie,D.",1999,"Submitted (14-JUN-1999) ENARP, EHNRI, PO Box 1242, Addis Ababa,	Ethiopia","Human immunodeficiency virus 1","Viruses",11676
"2434","Abebe,A.","Goudsmit,J.",1999,"Submitted (14-JUN-1999) ENARP, EHNRI, PO Box 1242, Addis Ababa,	Ethiopia","Human immunodeficiency virus 1","Viruses",11676
"3273","Abebe,A.","Brouwer,M.",1999,"Submitted (14-JUN-1999) ENARP, EHNRI, PO Box 1242, Addis Ababa,	Ethiopia","Human immunodeficiency virus 1","Viruses",11676
"4183","Abebe,A.","Kuiken,C.L.",1999,"Submitted (14-JUN-1999) ENARP, EHNRI, PO Box 1242, Addis Ababa,	Ethiopia","Human immunodeficiency virus 1","Viruses",11676
"5133","Abebe,A.","Pollakis,G.",1999,"Submitted (14-JUN-1999) ENARP, EHNRI, PO Box 1242, Addis Ababa,	Ethiopia","Human immunodeficiency virus 1","Viruses",11676
"681","Abebe,A.","Schuitemaker,H.",1999,"Submitted (14-JUN-1999) ENARP, EHNRI, PO Box 1242, Addis Ababa,	Ethiopia","Human immunodeficiency virus 1","Viruses",11676
"764","Abebe,A.","Fontanet,A.L.",1999,"Submitted (14-JUN-1999) ENARP, EHNRI, PO Box 1242, Addis Ababa,	Ethiopia","Human immunodeficiency virus 1","Viruses",11676
"839","Abebe,A.","Rinke de Wit,T.F.",1999,"Submitted (14-JUN-1999) ENARP, EHNRI, PO Box 1242, Addis Ababa,	Ethiopia","Human immunodeficiency virus 1","Viruses",11676
"145393","Demissie,D.","Goudsmit,J.",1999,"Submitted (14-JUN-1999) ENARP, EHNRI, PO Box 1242, Addis Ababa,	Ethiopia","Human immunodeficiency virus 1","Viruses",11676
"146266","Demissie,D.","Brouwer,M.",1999,"Submitted (14-JUN-1999) ENARP, EHNRI, PO Box 1242, Addis Ababa,	Ethiopia","Human immunodeficiency virus 1","Viruses",11676
"147172","Demissie,D.","Kuiken,C.L.",1999,"Submitted (14-JUN-1999) ENARP, EHNRI, PO Box 1242, Addis Ababa,	Ethiopia","Human immunodeficiency virus 1","Viruses",11676
"148110","Demissie,D.","Pollakis,G.",1999,"Submitted (14-JUN-1999) ENARP, EHNRI, PO Box 1242, Addis Ababa,	Ethiopia","Human immunodeficiency virus 1","Viruses",11676
"14981","Demissie,D.","Schuitemaker,H.",1999,"Submitted (14-JUN-1999) ENARP, EHNRI, PO Box 1242, Addis Ababa,	Ethiopia","Human immunodeficiency virus 1","Viruses",11676
"15055","Demissie,D.","Fontanet,A.L.",1999,"Submitted (14-JUN-1999) ENARP, EHNRI, PO Box 1242, Addis Ababa,	Ethiopia","Human immunodeficiency virus 1","Viruses",11676
"15140","Demissie,D.","Rinke de Wit,T.F.",1999,"Submitted (14-JUN-1999) ENARP, EHNRI, PO Box 1242, Addis Ababa,	Ethiopia","Human immunodeficiency virus 1","Viruses",11676
"288266","Goudsmit,J.","Brouwer,M.",1999,"Submitted (14-JUN-1999) ENARP, EHNRI, PO Box 1242, Addis Ababa,	Ethiopia","Human immunodeficiency virus 1","Viruses",11676
"289172","Goudsmit,J.","Kuiken,C.L.",1999,"Submitted (14-JUN-1999) ENARP, EHNRI, PO Box 1242, Addis Ababa,	Ethiopia","Human immunodeficiency virus 1","Viruses",11676
"290110","Goudsmit,J.","Pollakis,G.",1999,"Submitted (14-JUN-1999) ENARP, EHNRI, PO Box 1242, Addis Ababa,	Ethiopia","Human immunodeficiency virus 1","Viruses",11676
"29181","Goudsmit,J.","Schuitemaker,H.",1999,"Submitted (14-JUN-1999) ENARP, EHNRI, PO Box 1242, Addis Ababa,	Ethiopia","Human immunodeficiency virus 1","Viruses",11676
"29255","Goudsmit,J.","Fontanet,A.L.",1999,"Submitted (14-JUN-1999) ENARP, EHNRI, PO Box 1242, Addis Ababa,	Ethiopia","Human immunodeficiency virus 1","Viruses",11676
"29339","Goudsmit,J.","Rinke de Wit,T.F.",1999,"Submitted (14-JUN-1999) ENARP, EHNRI, PO Box 1242, Addis Ababa,	Ethiopia","Human immunodeficiency virus 1","Viruses",11676
"430172","Brouwer,M.","Kuiken,C.L.",1999,"Submitted (14-JUN-1999) ENARP, EHNRI, PO Box 1242, Addis Ababa,	Ethiopia","Human immunodeficiency virus 1","Viruses",11676
"431110","Brouwer,M.","Pollakis,G.",1999,"Submitted (14-JUN-1999) ENARP, EHNRI, PO Box 1242, Addis Ababa,	Ethiopia","Human immunodeficiency virus 1","Viruses",11676
"43281","Brouwer,M.","Schuitemaker,H.",1999,"Submitted (14-JUN-1999) ENARP, EHNRI, PO Box 1242, Addis Ababa,	Ethiopia","Human immunodeficiency virus 1","Viruses",11676
"43355","Brouwer,M.","Fontanet,A.L.",1999,"Submitted (14-JUN-1999) ENARP, EHNRI, PO Box 1242, Addis Ababa,	Ethiopia","Human immunodeficiency virus 1","Viruses",11676
"43439","Brouwer,M.","Rinke de Wit,T.F.",1999,"Submitted (14-JUN-1999) ENARP, EHNRI, PO Box 1242, Addis Ababa,	Ethiopia","Human immunodeficiency virus 1","Viruses",11676
"571110","Kuiken,C.L.","Pollakis,G.",1999,"Submitted (14-JUN-1999) ENARP, EHNRI, PO Box 1242, Addis Ababa,	Ethiopia","Human immunodeficiency virus 1","Viruses",11676
"57281","Kuiken,C.L.","Schuitemaker,H.",1999,"Submitted (14-JUN-1999) ENARP, EHNRI, PO Box 1242, Addis Ababa,	Ethiopia","Human immunodeficiency virus 1","Viruses",11676
"57355","Kuiken,C.L.","Fontanet,A.L.",1999,"Submitted (14-JUN-1999) ENARP, EHNRI, PO Box 1242, Addis Ababa,	Ethiopia","Human immunodeficiency virus 1","Viruses",11676
"57439","Kuiken,C.L.","Rinke de Wit,T.F.",1999,"Submitted (14-JUN-1999) ENARP, EHNRI, PO Box 1242, Addis Ababa,	Ethiopia","Human immunodeficiency virus 1","Viruses",11676
"71181","Pollakis,G.","Schuitemaker,H.",1999,"Submitted (14-JUN-1999) ENARP, EHNRI, PO Box 1242, Addis Ababa,	Ethiopia","Human immunodeficiency virus 1","Viruses",11676
"71255","Pollakis,G.","Fontanet,A.L.",1999,"Submitted (14-JUN-1999) ENARP, EHNRI, PO Box 1242, Addis Ababa,	Ethiopia","Human immunodeficiency virus 1","Viruses",11676
"71339","Pollakis,G.","Rinke de Wit,T.F.",1999,"Submitted (14-JUN-1999) ENARP, EHNRI, PO Box 1242, Addis Ababa,	Ethiopia","Human immunodeficiency virus 1","Viruses",11676
"85055","Schuitemaker,H.","Fontanet,A.L.",1999,"Submitted (14-JUN-1999) ENARP, EHNRI, PO Box 1242, Addis Ababa,	Ethiopia","Human immunodeficiency virus 1","Viruses",11676
"85139","Schuitemaker,H.","Rinke de Wit,T.F.",1999,"Submitted (14-JUN-1999) ENARP, EHNRI, PO Box 1242, Addis Ababa,	Ethiopia","Human immunodeficiency virus 1","Viruses",11676
"98839","Fontanet,A.L.","Rinke de Wit,T.F.",1999,"Submitted (14-JUN-1999) ENARP, EHNRI, PO Box 1242, Addis Ababa,	Ethiopia","Human immunodeficiency virus 1","Viruses",11676
"1754","Strand,K.B.","Bosch,M.L.",1999,"Submitted (14-JUN-1999) Pathobiology, University of Washington, Box	357238, Seattle, WA 98125, USA","Macaque gamma virus","Viruses",111468
"1755","Cologna,R.","Hogue,B.G.",1999,"Submitted (14-JUN-1999) Microbiology & Immunology, Baylor College	of Medicine, One Baylor Plaza, Houston, TX 77030-3498, USA","Bovine coronavirus","Viruses",11128
"1756","Reddy,G.R.","Gajendragad,M.R.",1999,"Submitted (14-JUN-1999) Molecular Virology Lab, Indian Veterinary	Research Institute, Hebbal, Bangalore, Karnataka 560024, India","Foot-and-mouth disease virus - type O","Viruses",12118
"2435","Reddy,G.R.","Suryanarayana,V.V.S.",1999,"Submitted (14-JUN-1999) Molecular Virology Lab, Indian Veterinary	Research Institute, Hebbal, Bangalore, Karnataka 560024, India","Foot-and-mouth disease virus - type O","Viruses",12118
"145394","Gajendragad,M.R.","Suryanarayana,V.V.S.",1999,"Submitted (14-JUN-1999) Molecular Virology Lab, Indian Veterinary	Research Institute, Hebbal, Bangalore, Karnataka 560024, India","Foot-and-mouth disease virus - type O","Viruses",12118
"1757","Allende,R.","Kutish,G.F.",1999,"Submitted (14-JUN-1999) Department of Microbiology, Plum Island	Animal Disease Center, U.S. Dept. Agriculture, Agricultural	Research Service, P.O. Box 848, Greenport, New York 11944-0848, USA","Porcine reproductive and respiratory syndrome virus","Viruses",28344
"2436","Allende,R.","Laegreid,W.",1999,"Submitted (14-JUN-1999) Department of Microbiology, Plum Island	Animal Disease Center, U.S. Dept. Agriculture, Agricultural	Research Service, P.O. Box 848, Greenport, New York 11944-0848, USA","Porcine reproductive and respiratory syndrome virus","Viruses",28344
"3274","Allende,R.","Lu,Z.",1999,"Submitted (14-JUN-1999) Department of Microbiology, Plum Island	Animal Disease Center, U.S. Dept. Agriculture, Agricultural	Research Service, P.O. Box 848, Greenport, New York 11944-0848, USA","Porcine reproductive and respiratory syndrome virus","Viruses",28344
"4184","Allende,R.","Lewis,T.L.",1999,"Submitted (14-JUN-1999) Department of Microbiology, Plum Island	Animal Disease Center, U.S. Dept. Agriculture, Agricultural	Research Service, P.O. Box 848, Greenport, New York 11944-0848, USA","Porcine reproductive and respiratory syndrome virus","Viruses",28344
"5134","Allende,R.","Rock,D.L.",1999,"Submitted (14-JUN-1999) Department of Microbiology, Plum Island	Animal Disease Center, U.S. Dept. Agriculture, Agricultural	Research Service, P.O. Box 848, Greenport, New York 11944-0848, USA","Porcine reproductive and respiratory syndrome virus","Viruses",28344
"682","Allende,R.","Friesen,J.",1999,"Submitted (14-JUN-1999) Department of Microbiology, Plum Island	Animal Disease Center, U.S. Dept. Agriculture, Agricultural	Research Service, P.O. Box 848, Greenport, New York 11944-0848, USA","Porcine reproductive and respiratory syndrome virus","Viruses",28344
"765","Allende,R.","Galeota,J.A.",1999,"Submitted (14-JUN-1999) Department of Microbiology, Plum Island	Animal Disease Center, U.S. Dept. Agriculture, Agricultural	Research Service, P.O. Box 848, Greenport, New York 11944-0848, USA","Porcine reproductive and respiratory syndrome virus","Viruses",28344
"840","Allende,R.","Doster,A.R.",1999,"Submitted (14-JUN-1999) Department of Microbiology, Plum Island	Animal Disease Center, U.S. Dept. Agriculture, Agricultural	Research Service, P.O. Box 848, Greenport, New York 11944-0848, USA","Porcine reproductive and respiratory syndrome virus","Viruses",28344
"927","Allende,R.","Osorio,F.A.",1999,"Submitted (14-JUN-1999) Department of Microbiology, Plum Island	Animal Disease Center, U.S. Dept. Agriculture, Agricultural	Research Service, P.O. Box 848, Greenport, New York 11944-0848, USA","Porcine reproductive and respiratory syndrome virus","Viruses",28344
"145395","Kutish,G.F.","Laegreid,W.",1999,"Submitted (14-JUN-1999) Department of Microbiology, Plum Island	Animal Disease Center, U.S. Dept. Agriculture, Agricultural	Research Service, P.O. Box 848, Greenport, New York 11944-0848, USA","Porcine reproductive and respiratory syndrome virus","Viruses",28344
"146267","Kutish,G.F.","Lu,Z.",1999,"Submitted (14-JUN-1999) Department of Microbiology, Plum Island	Animal Disease Center, U.S. Dept. Agriculture, Agricultural	Research Service, P.O. Box 848, Greenport, New York 11944-0848, USA","Porcine reproductive and respiratory syndrome virus","Viruses",28344
"147173","Kutish,G.F.","Lewis,T.L.",1999,"Submitted (14-JUN-1999) Department of Microbiology, Plum Island	Animal Disease Center, U.S. Dept. Agriculture, Agricultural	Research Service, P.O. Box 848, Greenport, New York 11944-0848, USA","Porcine reproductive and respiratory syndrome virus","Viruses",28344
"148111","Kutish,G.F.","Rock,D.L.",1999,"Submitted (14-JUN-1999) Department of Microbiology, Plum Island	Animal Disease Center, U.S. Dept. Agriculture, Agricultural	Research Service, P.O. Box 848, Greenport, New York 11944-0848, USA","Porcine reproductive and respiratory syndrome virus","Viruses",28344
"14982","Kutish,G.F.","Friesen,J.",1999,"Submitted (14-JUN-1999) Department of Microbiology, Plum Island	Animal Disease Center, U.S. Dept. Agriculture, Agricultural	Research Service, P.O. Box 848, Greenport, New York 11944-0848, USA","Porcine reproductive and respiratory syndrome virus","Viruses",28344
"15056","Kutish,G.F.","Galeota,J.A.",1999,"Submitted (14-JUN-1999) Department of Microbiology, Plum Island	Animal Disease Center, U.S. Dept. Agriculture, Agricultural	Research Service, P.O. Box 848, Greenport, New York 11944-0848, USA","Porcine reproductive and respiratory syndrome virus","Viruses",28344
"15141","Kutish,G.F.","Doster,A.R.",1999,"Submitted (14-JUN-1999) Department of Microbiology, Plum Island	Animal Disease Center, U.S. Dept. Agriculture, Agricultural	Research Service, P.O. Box 848, Greenport, New York 11944-0848, USA","Porcine reproductive and respiratory syndrome virus","Viruses",28344
"15228","Kutish,G.F.","Osorio,F.A.",1999,"Submitted (14-JUN-1999) Department of Microbiology, Plum Island	Animal Disease Center, U.S. Dept. Agriculture, Agricultural	Research Service, P.O. Box 848, Greenport, New York 11944-0848, USA","Porcine reproductive and respiratory syndrome virus","Viruses",28344
"288267","Laegreid,W.","Lu,Z.",1999,"Submitted (14-JUN-1999) Department of Microbiology, Plum Island	Animal Disease Center, U.S. Dept. Agriculture, Agricultural	Research Service, P.O. Box 848, Greenport, New York 11944-0848, USA","Porcine reproductive and respiratory syndrome virus","Viruses",28344
"289173","Laegreid,W.","Lewis,T.L.",1999,"Submitted (14-JUN-1999) Department of Microbiology, Plum Island	Animal Disease Center, U.S. Dept. Agriculture, Agricultural	Research Service, P.O. Box 848, Greenport, New York 11944-0848, USA","Porcine reproductive and respiratory syndrome virus","Viruses",28344
"290111","Laegreid,W.","Rock,D.L.",1999,"Submitted (14-JUN-1999) Department of Microbiology, Plum Island	Animal Disease Center, U.S. Dept. Agriculture, Agricultural	Research Service, P.O. Box 848, Greenport, New York 11944-0848, USA","Porcine reproductive and respiratory syndrome virus","Viruses",28344
"29182","Laegreid,W.","Friesen,J.",1999,"Submitted (14-JUN-1999) Department of Microbiology, Plum Island	Animal Disease Center, U.S. Dept. Agriculture, Agricultural	Research Service, P.O. Box 848, Greenport, New York 11944-0848, USA","Porcine reproductive and respiratory syndrome virus","Viruses",28344
"29256","Laegreid,W.","Galeota,J.A.",1999,"Submitted (14-JUN-1999) Department of Microbiology, Plum Island	Animal Disease Center, U.S. Dept. Agriculture, Agricultural	Research Service, P.O. Box 848, Greenport, New York 11944-0848, USA","Porcine reproductive and respiratory syndrome virus","Viruses",28344
"29340","Laegreid,W.","Doster,A.R.",1999,"Submitted (14-JUN-1999) Department of Microbiology, Plum Island	Animal Disease Center, U.S. Dept. Agriculture, Agricultural	Research Service, P.O. Box 848, Greenport, New York 11944-0848, USA","Porcine reproductive and respiratory syndrome virus","Viruses",28344
"29431","Laegreid,W.","Osorio,F.A.",1999,"Submitted (14-JUN-1999) Department of Microbiology, Plum Island	Animal Disease Center, U.S. Dept. Agriculture, Agricultural	Research Service, P.O. Box 848, Greenport, New York 11944-0848, USA","Porcine reproductive and respiratory syndrome virus","Viruses",28344
"430173","Lu,Z.","Lewis,T.L.",1999,"Submitted (14-JUN-1999) Department of Microbiology, Plum Island	Animal Disease Center, U.S. Dept. Agriculture, Agricultural	Research Service, P.O. Box 848, Greenport, New York 11944-0848, USA","Porcine reproductive and respiratory syndrome virus","Viruses",28344
"431111","Lu,Z.","Rock,D.L.",1999,"Submitted (14-JUN-1999) Department of Microbiology, Plum Island	Animal Disease Center, U.S. Dept. Agriculture, Agricultural	Research Service, P.O. Box 848, Greenport, New York 11944-0848, USA","Porcine reproductive and respiratory syndrome virus","Viruses",28344
"43282","Lu,Z.","Friesen,J.",1999,"Submitted (14-JUN-1999) Department of Microbiology, Plum Island	Animal Disease Center, U.S. Dept. Agriculture, Agricultural	Research Service, P.O. Box 848, Greenport, New York 11944-0848, USA","Porcine reproductive and respiratory syndrome virus","Viruses",28344
"43356","Lu,Z.","Galeota,J.A.",1999,"Submitted (14-JUN-1999) Department of Microbiology, Plum Island	Animal Disease Center, U.S. Dept. Agriculture, Agricultural	Research Service, P.O. Box 848, Greenport, New York 11944-0848, USA","Porcine reproductive and respiratory syndrome virus","Viruses",28344
"43440","Lu,Z.","Doster,A.R.",1999,"Submitted (14-JUN-1999) Department of Microbiology, Plum Island	Animal Disease Center, U.S. Dept. Agriculture, Agricultural	Research Service, P.O. Box 848, Greenport, New York 11944-0848, USA","Porcine reproductive and respiratory syndrome virus","Viruses",28344
"43527","Lu,Z.","Osorio,F.A.",1999,"Submitted (14-JUN-1999) Department of Microbiology, Plum Island	Animal Disease Center, U.S. Dept. Agriculture, Agricultural	Research Service, P.O. Box 848, Greenport, New York 11944-0848, USA","Porcine reproductive and respiratory syndrome virus","Viruses",28344
"571111","Lewis,T.L.","Rock,D.L.",1999,"Submitted (14-JUN-1999) Department of Microbiology, Plum Island	Animal Disease Center, U.S. Dept. Agriculture, Agricultural	Research Service, P.O. Box 848, Greenport, New York 11944-0848, USA","Porcine reproductive and respiratory syndrome virus","Viruses",28344
"57282","Lewis,T.L.","Friesen,J.",1999,"Submitted (14-JUN-1999) Department of Microbiology, Plum Island	Animal Disease Center, U.S. Dept. Agriculture, Agricultural	Research Service, P.O. Box 848, Greenport, New York 11944-0848, USA","Porcine reproductive and respiratory syndrome virus","Viruses",28344
"57356","Lewis,T.L.","Galeota,J.A.",1999,"Submitted (14-JUN-1999) Department of Microbiology, Plum Island	Animal Disease Center, U.S. Dept. Agriculture, Agricultural	Research Service, P.O. Box 848, Greenport, New York 11944-0848, USA","Porcine reproductive and respiratory syndrome virus","Viruses",28344
"57440","Lewis,T.L.","Doster,A.R.",1999,"Submitted (14-JUN-1999) Department of Microbiology, Plum Island	Animal Disease Center, U.S. Dept. Agriculture, Agricultural	Research Service, P.O. Box 848, Greenport, New York 11944-0848, USA","Porcine reproductive and respiratory syndrome virus","Viruses",28344
"57527","Lewis,T.L.","Osorio,F.A.",1999,"Submitted (14-JUN-1999) Department of Microbiology, Plum Island	Animal Disease Center, U.S. Dept. Agriculture, Agricultural	Research Service, P.O. Box 848, Greenport, New York 11944-0848, USA","Porcine reproductive and respiratory syndrome virus","Viruses",28344
"71182","Rock,D.L.","Friesen,J.",1999,"Submitted (14-JUN-1999) Department of Microbiology, Plum Island	Animal Disease Center, U.S. Dept. Agriculture, Agricultural	Research Service, P.O. Box 848, Greenport, New York 11944-0848, USA","Porcine reproductive and respiratory syndrome virus","Viruses",28344
"71256","Rock,D.L.","Galeota,J.A.",1999,"Submitted (14-JUN-1999) Department of Microbiology, Plum Island	Animal Disease Center, U.S. Dept. Agriculture, Agricultural	Research Service, P.O. Box 848, Greenport, New York 11944-0848, USA","Porcine reproductive and respiratory syndrome virus","Viruses",28344
"71340","Rock,D.L.","Doster,A.R.",1999,"Submitted (14-JUN-1999) Department of Microbiology, Plum Island	Animal Disease Center, U.S. Dept. Agriculture, Agricultural	Research Service, P.O. Box 848, Greenport, New York 11944-0848, USA","Porcine reproductive and respiratory syndrome virus","Viruses",28344
"71427","Rock,D.L.","Osorio,F.A.",1999,"Submitted (14-JUN-1999) Department of Microbiology, Plum Island	Animal Disease Center, U.S. Dept. Agriculture, Agricultural	Research Service, P.O. Box 848, Greenport, New York 11944-0848, USA","Porcine reproductive and respiratory syndrome virus","Viruses",28344
"85056","Friesen,J.","Galeota,J.A.",1999,"Submitted (14-JUN-1999) Department of Microbiology, Plum Island	Animal Disease Center, U.S. Dept. Agriculture, Agricultural	Research Service, P.O. Box 848, Greenport, New York 11944-0848, USA","Porcine reproductive and respiratory syndrome virus","Viruses",28344
